query,processing_time
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 6;
",0.7529296875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 42;
",0.3359375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 58;
",0.353271484375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (28, 'Product28', 56.567427926828316, 151);
",
"SELECT COUNT(*) FROM Orders WHERE OrderID = 59;
",0.862060546875
"SELECT * FROM Customers WHERE CustomerID = 32;
",0.377197265625
"SELECT COUNT(*) FROM Orders WHERE OrderID = 39;
",0.353759765625
"SELECT COUNT(*) FROM Orders WHERE OrderID = 28;
",0.358154296875
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 32;
",0.334716796875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 99;
",0.375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (79, 'Product79', 297.0866735075652, 146);
",
"DELETE FROM Orders WHERE OrderID = 76;
",1.009033203125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 22;
",0.38525390625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 58;
",0.328857421875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 49;
",0.330078125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (60, 'First60', 'Last60');
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 7;
",1.188232421875
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 87;
",0.943115234375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 43;
",0.422119140625
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (23, 'Product23', 84.74784909886326, 111);
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 43;
",0.995849609375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 61;
",0.367919921875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (53, 'First53', 'Last53');
",
"DELETE FROM Orders WHERE OrderID = 71;
",1.074951171875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 40;
",0.43408203125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 78;
",0.320068359375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (72, 'Product72', 528.1502104332308, 37);
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 2;
",0.7890625
"SELECT * FROM Products WHERE ProductID = 60;
",0.3740234375
"DELETE FROM Orders WHERE OrderID = 28;
",0.333984375
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 65;
",0.938720703125
"SELECT * FROM Products WHERE ProductID = 49;
",0.376953125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 68;
",0.81884765625
"DELETE FROM Orders WHERE OrderID = 39;
",0.343017578125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 18;
",1.164794921875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 22;
",1.0
"SELECT * FROM Products WHERE ProductID = 60;
",0.34716796875
"DELETE FROM Orders WHERE OrderID = 62;
",0.372802734375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 96;
",0.617919921875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (20, 'Product20', 813.5751371154728, 163);
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (66, 'First66', 'Last66');
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (25, 'Product25', 126.33245525149223, 80);
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 55;
",1.434326171875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (83, 'First83', 'Last83');
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 80;
",0.919921875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (51, 'Product51', 947.1207465100409, 16);
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (52, 'First52', 'Last52');
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 36;
",1.238037109375
"SELECT * FROM Customers WHERE CustomerID = 62;
",0.39306640625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 2;
",0.513916015625
"DELETE FROM Orders WHERE OrderID = 17;
",0.3779296875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 72;
",0.3310546875
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 49;
",1.05419921875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (100, 'First100', 'Last100');
",
"SELECT * FROM Customers WHERE CustomerID = 22;
",1.093994140625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (80, 'First80', 'Last80');
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (64, 'First64', 'Last64');
",
"SELECT COUNT(*) FROM Orders WHERE OrderID = 90;
",0.83251953125
"SELECT * FROM Customers WHERE CustomerID = 34;
",0.320068359375
"SELECT * FROM Products WHERE ProductID = 15;
",0.507080078125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 77;
",1.185546875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 5;
",0.836181640625
"SELECT * FROM Products WHERE ProductID = 30;
",0.36181640625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (28, 'First28', 'Last28');
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (96, 'Product96', 599.3301901303075, 184);
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 17;
",1.09814453125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 96;
",0.876220703125
"SELECT * FROM Customers WHERE CustomerID = 59;
",0.3349609375
"SELECT * FROM Products WHERE ProductID = 7;
",0.534912109375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (27, 'Product27', 38.73528053536009, 132);
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 59;
",1.008056640625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 28;
",0.904296875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 59;
",0.36474609375
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 78;
",0.329345703125
"SELECT * FROM Products WHERE ProductID = 29;
",0.3251953125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (82, 'Product82', 99.97370651854933, 107);
",
"SELECT * FROM Products WHERE ProductID = 78;
",1.017822265625
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 68;
",0.530029296875
"DELETE FROM Orders WHERE OrderID = 88;
",0.33203125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 84;
",0.8251953125
"DELETE FROM Orders WHERE OrderID = 36;
",0.332763671875
"SELECT * FROM Products WHERE ProductID = 53;
",0.343017578125
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 75;
",0.379150390625
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 80;
",0.35107421875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (93, 'First93', 'Last93');
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 23;
",1.19091796875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 79;
",0.51025390625
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (81, 'Product81', 671.0563247745603, 167);
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 17;
",0.76904296875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 49;
",0.4208984375
"DELETE FROM Orders WHERE OrderID = 99;
",0.39208984375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 70;
",1.238037109375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (27, 'First27', 'Last27');
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (41, 'First41', 'Last41');
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (43, 'First43', 'Last43');
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 37;
",4.05908203125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 50;
",0.8369140625
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 45;
",0.9560546875
"DELETE FROM Orders WHERE OrderID = 14;
",0.356201171875
"DELETE FROM Orders WHERE OrderID = 11;
",0.327880859375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (10, 'First10', 'Last10');
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 83;
",1.2158203125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 21;
",0.31103515625
"SELECT COUNT(*) FROM Orders WHERE OrderID = 65;
",0.276123046875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 64;
",0.257080078125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 54;
",0.287841796875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (65, 'First65', 'Last65');
",
"SELECT COUNT(*) FROM Orders WHERE OrderID = 93;
",0.926025390625
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 44;
",0.289794921875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 22;
",0.322021484375
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 5;
",0.291259765625
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 67;
",0.27392578125
"SELECT * FROM Products WHERE ProductID = 43;
",0.3623046875
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 31;
",0.3740234375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (90, 'Product90', 145.67106905176666, 91);
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 68;
",1.954833984375
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 51;
",0.351318359375
"SELECT * FROM Products WHERE ProductID = 84;
",0.368896484375
"SELECT * FROM Customers WHERE CustomerID = 58;
",0.292236328125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 85;
",0.284912109375
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 91;
",0.815673828125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (60, 'First60', 'Last60');
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 98;
",1.109130859375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 13;
",0.36181640625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (1, 'First1', 'Last1');
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 39;
",0.746826171875
"SELECT * FROM Customers WHERE CustomerID = 94;
",0.328125
"DELETE FROM Orders WHERE OrderID = 71;
",0.27392578125
"DELETE FROM Orders WHERE OrderID = 18;
",0.302978515625
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 35;
",0.35107421875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (76, 'First76', 'Last76');
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 99;
",1.220947265625
"DELETE FROM Orders WHERE OrderID = 96;
",0.279052734375
"SELECT * FROM Customers WHERE CustomerID = 35;
",0.262939453125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 54;
",0.351806640625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (55, 'First55', 'Last55');
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (14, 'First14', 'Last14');
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 75;
",0.81982421875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 23;
",1.199951171875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 64;
",0.579833984375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 89;
",0.384033203125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 4;
",0.426025390625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (49, 'First49', 'Last49');
",
"SELECT COUNT(*) FROM Orders WHERE OrderID = 76;
",1.08203125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 3;
",0.406005859375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 73;
",0.326904296875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 9;
",0.322021484375
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 65;
",0.90185546875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (63, 'Product63', 629.7978076172906, 9);
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (83, 'First83', 'Last83');
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 32;
",0.934814453125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 1;
",0.973876953125
"DELETE FROM Orders WHERE OrderID = 39;
",0.35986328125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 49;
",0.582763671875
"SELECT * FROM Products WHERE ProductID = 42;
",0.337890625
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 24;
",0.4130859375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 71;
",0.585205078125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 20;
",1.093994140625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 20;
",1.081787109375
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 3;
",0.830078125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (20, 'First20', 'Last20');
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (3, 'Product3', 517.6470596164684, 178);
",
"SELECT * FROM Products WHERE ProductID = 3;
",1.31201171875
"SELECT * FROM Customers WHERE CustomerID = 40;
",0.550048828125
"SELECT * FROM Customers WHERE CustomerID = 50;
",0.404052734375
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 6;
",1.266845703125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 75;
",0.394287109375
"SELECT * FROM Customers WHERE CustomerID = 17;
",0.360107421875
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 71;
",0.349365234375
"SELECT * FROM Products WHERE ProductID = 65;
",0.337890625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (92, 'First92', 'Last92');
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (25, 'Product25', 798.3033915337654, 121);
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (30, 'First30', 'Last30');
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 99;
",0.875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (44, 'Product44', 44.68464670675364, 69);
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (3, 'First3', 'Last3');
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (100, 'First100', 'Last100');
",
"SELECT * FROM Products WHERE ProductID = 45;
",0.841796875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 6;
",1.0732421875
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 7;
",0.3740234375
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 14;
",0.37890625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (2, 'First2', 'Last2');
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 8;
",1.188232421875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 63;
",0.373779296875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (91, 'First91', 'Last91');
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (63, 'Product63', 947.8262390446286, 17);
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 79;
",0.850830078125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (55, 'Product55', 964.2450753307476, 55);
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (99, 'Product99', 247.30299569006053, 157);
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 5;
",1.14501953125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 5;
",0.362060546875
"SELECT * FROM Products WHERE ProductID = 75;
",0.3662109375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (5, 'Product5', 754.4820714709754, 183);
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 63;
",0.9951171875
"DELETE FROM Orders WHERE OrderID = 72;
",0.35009765625
"SELECT COUNT(*) FROM Orders WHERE OrderID = 42;
",0.369873046875
"SELECT * FROM Customers WHERE CustomerID = 50;
",0.35205078125
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 47;
",0.3447265625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 60;
",0.85400390625
"SELECT * FROM Customers WHERE CustomerID = 28;
",0.35595703125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 25;
",0.7548828125
"DELETE FROM Orders WHERE OrderID = 54;
",0.346923828125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (33, 'First33', 'Last33');
",
"SELECT * FROM Products WHERE ProductID = 49;
",0.861328125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 65;
",0.364013671875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (26, 'Product26', 759.6303724698103, 193);
",
"SELECT * FROM Products WHERE ProductID = 12;
",1.087158203125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (27, 'Product27', 760.7678815829753, 39);
",
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (78, 'First78', 'Last78');
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 2;
",0.7900390625
"SELECT * FROM Products WHERE ProductID = 95;
",0.3349609375
"DELETE FROM Orders WHERE OrderID = 41;
",0.349365234375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (56, 'Product56', 886.566354396132, 134);
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (60, 'Product60', 489.6972292040978, 57);
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (51, 'Product51', 940.0070931579428, 37);
",
"DELETE FROM Orders WHERE OrderID = 82;
",0.84814453125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (24, 'First24', 'Last24');
",
"SELECT * FROM Products WHERE ProductID = 78;
",0.97900390625
"SELECT * FROM Products WHERE ProductID = 68;
",0.419677734375
"SELECT * FROM Customers WHERE CustomerID = 88;
",0.503173828125
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 2;
",0.3427734375
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 32;
",0.56982421875
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 80;
",1.11181640625
"SELECT * FROM Products WHERE ProductID = 86;
",0.3369140625
"DELETE FROM Orders WHERE OrderID = 94;
",0.330322265625
"DELETE FROM Orders WHERE OrderID = 56;
",0.31298828125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 85;
",0.325927734375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 20;
",0.31201171875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 87;
",0.35595703125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 22;
",0.860107421875
"DELETE FROM Orders WHERE OrderID = 36;
",0.384033203125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 96;
",0.902099609375
"SELECT * FROM Customers WHERE CustomerID = 81;
",0.479736328125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 88;
",0.443115234375
"SELECT * FROM Customers WHERE CustomerID = 30;
",0.379638671875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 68;
",0.3427734375
"SELECT * FROM Customers WHERE CustomerID = 27;
",0.321044921875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 4;
",0.3388671875
"SELECT * FROM Customers WHERE CustomerID = 36;
",0.3359375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 46;
",0.315185546875
"SELECT * FROM Customers WHERE CustomerID = 38;
",0.30078125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 82;
",1.10009765625
"SELECT * FROM Customers WHERE CustomerID = 69;
",0.44921875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 36;
",0.430908203125
"DELETE FROM Orders WHERE OrderID = 34;
",0.434326171875
"SELECT * FROM Products WHERE ProductID = 24;
",0.3876953125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (87, 'First87', 'Last87');
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 99;
",1.00390625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (95, 'First95', 'Last95');
",
"SELECT * FROM Customers WHERE CustomerID = 32;
",1.31201171875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 92;
",0.419189453125
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 73;
",0.356689453125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (25, 'Product25', 495.3934998352305, 168);
",
"SELECT * FROM Products WHERE ProductID = 80;
",1.584716796875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 11;
",0.96484375
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 48;
",1.007080078125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 58;
",0.417724609375
"SELECT * FROM Products WHERE ProductID = 99;
",0.34619140625
"SELECT * FROM Products WHERE ProductID = 77;
",0.43212890625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 93;
",0.793212890625
"SELECT * FROM Customers WHERE CustomerID = 5;
",0.45166015625
"SELECT * FROM Customers WHERE CustomerID = 1;
",0.385986328125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 4;
",0.38427734375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 81;
",0.375244140625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 12;
",0.4189453125
"SELECT * FROM Products WHERE ProductID = 84;
",0.380126953125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (2, 'First2', 'Last2');
",
"SELECT COUNT(*) FROM Orders WHERE OrderID = 45;
",0.93212890625
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 31;
",1.123046875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 64;
",0.397216796875
"SELECT * FROM Products WHERE ProductID = 54;
",0.547119140625
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 13;
",0.971923828125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 22;
",0.412109375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (31, 'First31', 'Last31');
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 53;
",1.080078125
"SELECT * FROM Customers WHERE CustomerID = 61;
",0.373291015625
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 18;
",0.355224609375
"DELETE FROM Orders WHERE OrderID = 69;
",0.31591796875
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 50;
",0.339111328125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (69, 'First69', 'Last69');
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 97;
",0.783203125
"DELETE FROM Orders WHERE OrderID = 30;
",0.322998046875
"DELETE FROM Orders WHERE OrderID = 40;
",0.307861328125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (14, 'First14', 'Last14');
",
"DELETE FROM Orders WHERE OrderID = 24;
",0.930908203125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 9;
",1.009033203125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (87, 'Product87', 312.45523651133567, 198);
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 89;
",0.746826171875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (55, 'Product55', 753.0618536613738, 48);
",
"SELECT * FROM Customers WHERE CustomerID = 25;
",0.783203125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 82;
",0.345947265625
"SELECT * FROM Customers WHERE CustomerID = 11;
",0.3740234375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (36, 'First36', 'Last36');
",
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 7;
",0.836669921875
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 41;
",0.34423828125
"SELECT * FROM Customers WHERE CustomerID = 33;
",0.31494140625
"SELECT * FROM Customers WHERE CustomerID = 71;
",0.3251953125
"SELECT * FROM Products WHERE ProductID = 95;
",0.354248046875
"SELECT COUNT(*) FROM Orders WHERE OrderID = 66;
",0.35400390625
